id	text	se_tag
1745	Pero el ciclista del pueblo rebajó la espectativa: Tengo cero opciones de ganar el Tour de Francia, afirmó en la meta de Montpellier, poco después de haberse enfundado su séptimo jersey amarillo.	iobj
1746	En el centro del campo, Mascherano parece fijo en el pivote defensivo, junto a Keita, por lo que Thiago y Jonathan dos Santos se disputarían un puesto.	iobj
1747	Pero, para ponérselo fácil, hay dos maneras de llevar correctamente el tema: una es como diga su mujer y la otra...	iobj
1748	Cantantes como la gran Pat, reinona de aquel local, junto con otros, como Toni Zenet, que llevan años abriéndose camino en el mundo de la música.	iobj
1749	El domingo vuelven a verse las caras, con tres vueltas por los altos de Muniketas (2ª) y Autzagane (3ª).	iobj
1750	Antes de cada comida se lo colocan a su hijo confiando en que las bondades mágicas de ese objeto protegerán a su retoño de unas manchas que son inevitables.	iobj
1751	La tripulación de Urdaibai se ha adjudicado en aguas de Lekeitio la IV Ikurriña de Isuntza, una de las últimas pruebas de preparación de la temporada de traineras que comienza este mes de junio y que han contado con la participación de 25 embarcaciones, 2	iobj
1752	Por su parte, Mercedes se limitó a dejar circular los murmullos.	iobj
1753	La coincidencia de colores de la Ponferradina con el cuadro castellano-manchego, provocó que los de Tomé utilizaran la segunda equipación de esta temporada, que es totalmente roja, y por esa misma razón, el guardameta de Leganés se vio obligado a cambiar 	iobj
1754	Xabi Prieto asegura que se toman el partido como un reto.	iobj
1755	El porriñés conocía el entramado místico-religioso de que se rodea el Kailas y actuó con cautela.	iobj
1756	En la misma prueba, pero masculina, Antonio Reina y Juan de Dios Jurado se han adjudicado la plata y el bronce.	iobj
1757	En cuanto a Estonia, los desconocidos Andres Oper y Joel Lindpere, podrían ser las bazas más importantes de una selección, que está creciendo y que es sabedora de que cuenta con pocas opciones de dar la sorpresa y hacerse un hueco entre las 'grandes' Turq	iobj
1758	El Gobierno español, apoyado por otras formaciones políticas se ha propuesto firmemente la reforma de la Ley de Partidos.	iobj
1759	Este es el plazo que se ha marcado el cuerpo técnico para el debut de Borja con el Dépor.	iobj
1760	Pero en lugar de esos apareció la faz más infantil de un equipo incapaz de manejar la situación cuando más fácil se lo puso.	iobj
1761	La suplencia continuada del brasileño podría ocasionarle a Capello un problema como el que ya tiene con su compatriota Antonio Cassano, apartado del equipo tras insultar al técnico y reclamar su titularidad, y que hoy volvió a ejercitarse en solitario.	iobj
1762	El máximo goleador del equipo de Paco Herrera esta campaña tendrá que permanecer quince días con su mano inmovilizada y comenzará la pretemporada con una protección que le permitirá entrenarse con absoluta normalidad.	iobj
1763	En el colmo de la paradoja, muy bien puede ocurrir que la presa asuma la responsabilidad de su propia aniquilación, exonerando a la jauría, y por tanto a cada uno de los que la formaban, de un desenlace que precipita y se echa a la espalda con una confesi	iobj
1764	Trabajando, claro, aunque aseguran que la caldeirada de pulpo que preparan en Casa Acuña no se la quita nadie.	iobj
1765	Viajar más, buscar trabajo e ir al gimnasio son los tres propósitos que más se plantean los ciudadanos, según una encuesta que ha realizado abc.es.	iobj
1766	Por su parte, el Levante, otro de los perseguidores del Cartagena tampoco defraudó y se dio un festín de goles a costa de un inocente Nástic de Tarragona.	iobj
1767	Durante el día de ayer, Cassano había recibido la visita de un grupo de hinchas del Milan, a quienes refirió que hubiera sido mejor si se rompía una pierna que este problema en el corazón.	iobj
1768	En un país en el que los deportes de equipo necesitaban épicas actuaciones para llegar a las fases finales en las que en muchas ocasiones les estaba reservado el papel de comparsas, 'La Roja' de la canasta ha logrado hacerse un hueco y sentir el máximo re	iobj
1769	Creo que se había marcado el objetivo de hacer dos mil puntos desde el Abierto hasta Miami.	iobj
1770	El recuerdo del Celta está siendo un martirio para el guardameta: en la Liga Catanha le marcó tres goles y luego se lesionó y hoy precisamente regresa a Balaídos bajo la sombra del italiano.	iobj
1771	Manuel Jiménez, vicepresidente de la Comisión Gestora de las Fiestas de las Hogueras de San Juan, se congratuló de que esta jornada de convivencia, en la que también intervendrán los familiares y amigos de las protagonistas, sea en Castellón este año, des	iobj
1772	Era tarea complicada lograrla en el Manuel Ruiz de Lopera frente a un Betis al alza y que se gusta en su fútbol y en su estadio.	iobj
1773	Queda así desmentida la noticia ofrecida por la revista US Weekly, que aseguraba que la pareja se había dado el sí, quiero el pasado fin de semana en Florida en una ceremonia íntima a la que sólo habían acudido unos amigos.	iobj
1774	La decimoséptima etapa del Giro'06, entre la localidad de Termeno y la estación de Furcia, que sustituyó a la llegada en Plan Coronas, tuvo como protagonistas al italiano Leonardo Piepoli (Saunier Duval), que ganó la segunda etapa en este Giro, y al tambi	iobj
1775	Además, en las pocas ocasiones en las que conseguía perforarla, el conjunto maño se veía frenado por la ingente cantidad de faltas que cometía el conjunto bilbaíno, que no tenía ningún rubor en la reiteración de las mismas.	iobj
1776	La novia de américa jugó a ser 'Pretty Woman' por Avenue Montagne con su estilista, en vez de Rodeo Drive con Richard Gere, y se plantó un Armani que le sentaba mucho mejor que el peto vaquero que lleva a diario en su rancho de Nuevo México.	iobj
1777	Y, si yo sé que Xavi se lesiona y no puede ir al Mundial, no jugaría, afirmó el entrenador azulgrana.	iobj
1778	Nací en una ciudad donde no cabía otra que tener a San Mames como santo favorito y crecí en una casa donde mi hermano mayor llevó su afición por Los Beatles a tales extremos que terminó formando parte de un grupo, Liverpool (ahí tampoco se rompieron la ca	iobj
1779	"Maquiavélico, culto, sofisticado	 el primer presidente de la UE se postula como un mediador ante los conflictos más enconados."	iobj
1780	Las chicas de Jorge Dueñas se mentalizaron desde el minuto uno en no dejar espacios y en volar hacia el contragolpe.	iobj
1781	Les gusta el proyecto y sobre todo les parece muy imaginativo, así que se prestan enseguida a este tipo de actividades.	iobj
1782	Según el parte, la salud del Papa mejora progresiva y continuamente, lo que le permite alimentarse regularmente y pasar varias horas al día en un sillón, según ha dicho Navarro Valls.	iobj
1783	Lo hizo en Chicago, donde aprovechó para fotografiarse con Cenicienta.	iobj
1784	Sete Gibernau (Ducati Desmosedici) también mejoró respecto a aquél momento y en el primer día de pruebas en el trazado de Twin Ring Motegi se adjudicó la decimocuarta posición.	iobj
1785	Seguramente, en realidad, hacía referencia a la expulsión de Álex Rins esta temporada en Mugello por una chiquillada: cayó, le doblaron y el empezó a luchar por desdoblarse.	iobj
1786	Kiko, uno de los operarios que logró escapar del derrumbe, no consigue hacerse a la idea de lo sucedido: Es increíble, esto es como haber pasado por el infierno.	iobj
1787	Sí jugaron su partido Urko Pardo y Sito Riera, que se vieron las caras en el Olympiakos-Panionios que vencieron los locales por un contundente 5-0.	iobj
1788	Mientras esperaban por su plato, Juan Rodríguez, Aranzubia y Riki se asomaron para, desde la parte superior de la escaleras, agradecer el apoyo: los dos primeros aplaudieron, mientras el madrileño no lo hizo porque tenía las dos manos ocupadas en agarrar 	iobj
1789	Los ves cómo andan, cómo se lían el capote de paseo...	iobj
1790	Sergio García, actual subcampeón, se ve cómodo jugando con viento.	iobj
1791	Fue a David Thornburg a quién se le ocurrieron estos tres nombres (a mí no me mires...).	iobj
1792	La Liga en la que se enfrentaban el delirio de grandeza y el poderío de la humildad.	iobj
1793	Castrejana, que ha batido en tres ocasiones con 14,42, 14,44 y 14,45 metros el récord de España en la gran final, se ha asegurado el metal merced a la última marca.	iobj
1794	Y se lo decimos con todo el respeto y el cariño, porque sabemos que usted es un bicho raro, es decir, a la vez político y muy buen aficionado desde siempre.	iobj
1795	Había comenzado administrándole 50 miligramos de Propofol diarios hasta que se dio cuenta de que el cantante estaba comenzando a desarrollar una adicción al fármaco y bajó la dosis.	iobj
1796	Allí están intactos los 4 negros de Rubens, el canapé de ante donde Cocó solía refugiarse, los famosos biombos Coromandel.	iobj
1797	Sus apariciones eran escasas en las zonas comunes porque, a pesar de que las instalaciones de los equipos en Interlagos no son muy cómodas, prefería refugiarse en el pequeño cuarto reservado en Renault para él.	iobj
1798	El alto de la Conrería, de tercera categoría y a solo 22 kilómetros de meta, ha acabado de madurar al pelotón, que ha perdido unidades, por lo que los equipos de los esprinters no han podido acabar de organizarse en los últimos kilómetros.	iobj
1799	 El equipo andaluz se cuidó de gobernar el círculo central, aunque para ello tuviera que sacrificar la banda izquierda, habitada ayer por Romaric.	iobj
1800	Con la escopeta del padre, que dispone de licencia de armas como cazador, acaban con la vida de su hija y posteriormente se dan muerte los dos progenitores.	iobj
1801	El Sevilla se mostró blando y acabó recibiendo el castigo por no marcar mientras dominó.	iobj
1802	- Preguntas inteligentes o positivas: si quieres hacer preguntas porque no has entendido algo o porque quieres obtener alguna puntualización, que sean preguntas inteligentes, orientadas por ejemplo al ejercicio que tienes que realizar, y en ningún caso or	iobj
1803	El domingo, con Riazor como testigo, se volvieron a abrazar.	iobj
1804	El galés se lo dedicó a Modric, su asistente, su amigo.	iobj
1805	Estoy contento porque he trabajado bien y me lo he ganado, dijo el atleta catalán de 33 años, los últimos dos entrenándose en el Centro de Alto Rendimiento de Madrid a las órdenes de Manolo Pascua.	iobj
1806	El novillo que abrió plaza, noble pero con el freno de mano echado, sin terminar de entregarse, le obligó mucho.	iobj
1807	Paz Vega ha acudido esta mañana a la clínica Ruber Internacional para realizarse una revisión, acompañada por su marido, Orson Salazar.	iobj
1808	Eulis Báez se echó a la espalada el equipo e hizo estragos en una defensa blanca que fue incapaz de pararle.	iobj
1809	El conjunto 'ché' se aseguró prácticamente la tercera posición de la tabla al doblar al Español, en un partido en el que los de Unai Emery despertaron en la segunda parte con la salida al campo del delantero serbio Nikola Zigic, autor de los dos tantos va	iobj
1810	No es extraño que se calce las botas y busque setas en el bosque.	iobj
1811	El equipo de Murdoch había repasado miles de emails y había descubierto varios correos que se envió Deng a sí misma.	iobj
1812	El Valencia sufrió mucho ante el Villarreal, incluso contra diez, pero remontó en un minuto un partido que tenía perdido al cuarto de hora y su victoria impidió que el Real Madrid se proclamase campeón de invierno en la penúltima jornada de la primera vue	iobj
